taxonKey	year_2022_em_status_occs_Flanders	year_2022_em_status_occupancy_Flanders	year_2022_em_status_occs_FlandersNatura2000	year_2022_em_status_occupancy_FlandersNatura2000	year_2023_em_status_occs_Flanders	year_2023_em_status_occupancy_Flanders	year_2023_em_status_occs_FlandersNatura2000	year_2023_em_status_occupancy_FlandersNatura2000	year_2024_em_status_occs_Flanders	year_2024_em_status_occupancy_Flanders	year_2024_em_status_occs_FlandersNatura2000	year_2024_em_status_occupancy_FlandersNatura2000	mean_growth	taxonName	class	clasKey	kingdom
4568269	0	0	0	0	0	0	0	0	0	1	0	0	0.36827854609065086	Paralaoma servilis (Shuttleworth, 1852)	Gastropoda	225	Animalia
4598225	3	3	1	1	3	3	3	3	3	3	2	2	1.617135904147225	Tandonia budapestensis (Hazay, 1880)	Gastropoda	225	Animalia
4845776	1	1			1	1			3	3				Lonchura oryzivora (Linnaeus, 1758)	Aves	212	Animalia
4926336	1	2	2	2	1	2	2	2	1	2	2	2	0.9571552958954503	Anaphalis margaritacea (L.) Benth.	Magnoliopsida	220	Plantae
4932232	1	3			1	3			1	3			0.7979086340744685	Dactylis glomerata subsp. lobata (Drejer) H.Lindb.	Liliopsida	196	Plantae
4933624	3	3	3	3	3	3	3	3	3	3	3	3	1.1973248041344682	Inula racemosa Hook.fil.	Magnoliopsida	220	Plantae
4939668	1	1	1	1	1	1	1	1	2	2	3	3		Kitaibela vitifolia Willd.	Magnoliopsida	220	Plantae
4984851	1	1			3	1			1	1				Bugula neritina (Linnaeus, 1758)	Gymnolaemata	252	Animalia
4985072	1	1			1	1			1	1				Tricellaria inopinata d'Hondt & Occhipinti Ambrogi, 1985	Gymnolaemata	252	Animalia
4989904	0	0	0	3	0	0	0	3	0	0	0	3	0.6956619739153658	Harmonia axyridis (Pallas, 1773)	Insecta	216	Animalia
4990176	1	1			1	1			2	2				Rhyzobius forestieri (Mulsant, 1853)	Insecta	216	Animalia
5041422	3	3			3	3			1	1				Sceliphron curvatum (F.Smith, 1870)	Insecta	216	Animalia
5041466	3	3	1	1	3	3	3	3	1	1	2	2		Sceliphron caementarium (Drury, 1773)	Insecta	216	Animalia
5073820	1	1			1	1			1	3				Drosophila suzukii (Matsumura, 1931)	Insecta	216	Animalia
5123474	2	2	1	1	3	3	3	3	2	2	2	2		Anthophila nemorana (Hübner, 1799)	Insecta	216	Animalia
5153082	1	1			3	3			1	1				Homotoma ficus (Linnaeus, 1758)	Insecta	216	Animalia
5154481	2	2	2	2	3	3	2	2	3	3	3	3		Stictocephala bisonia Kopp & Yonke, 1977	Insecta	216	Animalia
5156102	2	3	3	3	2	3	3	3	2	3	3	3	1.0930864849181148	Leptoglossus occidentalis Heidemann, 1910	Insecta	216	Animalia
5179027	3	3	3	3	3	3	3	3	3	3	3	3		Scutigera coleoptrata Linnaeus, 1758	Chilopoda	360	Animalia
5185431	3	3	3	3	3	3	3	1	3	3	3	3		Aurelia coerulea von Lendenfeld, 1884	Scyphozoa	352	Animalia
5188971	0	3	3	3	0	3	2	3	0	3	2	3	0.7426107848050068	Rangia cuneata (G.B.Sowerby I, 1832)	Bivalvia	137	Animalia
5189032	2	2			2	3			2	3				Corbicula fluminalis (O.F.Müller, 1774)	Bivalvia	137	Animalia
5189713	2	2	1	1	1	1	1	1	3	3	3	3		Menetus dilatatus (A.Gould, 1841)	Gastropoda	225	Animalia
5189806	1	1	0	1	1	1	0	1	1	1	0	1	0.8784320700558648	Physella acuta (Draparnaud, 1805)	Gastropoda	225	Animalia
5191102	2	2	2	2	2	2	2	2	2	2	2	2		Monacha cantiana (Montagu, 1803)	Gastropoda	225	Animalia
5192470	0	0	0	0	0	0	0	0	0	0	0	0	0.6486022078408402	Potamopyrgus antipodarum (J.E.Gray, 1843)	Gastropoda	225	Animalia
5204019	2	2	2	2	1	1	1	1	2	2	2	2		Oncorhynchus mykiss (Walbaum, 1792)			Animalia
5218786	3	3	3	3	3	3	3	3	3	3	3	3	1.2672254658429603	Procyon lotor (Linnaeus, 1758)	Mammalia	359	Animalia
5219681	2	2			1	1			3	2				Sciurus carolinensis Gmelin, 1788	Mammalia	359	Animalia
5219858	2	3	2	2	2	3	3	3	2	3	3	3	0.941073559116552	Ondatra zibethicus (Linnaeus, 1766)	Mammalia	359	Animalia
5220136	1	3	1	3	1	3	1	3	1	3	1	3	0.7918231076841143	Dama dama (Linnaeus, 1758)	Mammalia	359	Animalia
5227775	1	1	1	1	2	3	3	3	1	1	1	1		Phasianus versicolor Vieillot, 1825	Aves	212	Animalia
5227966	3	1			3	1			3	3			1.121609408395153	Lophura nycthemera (Linnaeus, 1758)	Aves	212	Animalia
5228033	1	1			2	2			2	2				Chrysolophus amherstiae (Leadbeater, 1829)	Aves	212	Animalia
5228034	3	3	1	1	3	3	1	2	3	3	1	3	1.0378353185066573	Chrysolophus pictus (Linnaeus, 1758)	Aves	212	Animalia
5228080	0	3	1	1	0	2	1	1	0	1	2	1	0.16528730884914813	Callipepla californica (Shaw, 1798)	Aves	212	Animalia
5228229	0	1			0	1			0	1			0.14928734430926638	Balearica regulorum (E.T.Bennett, 1834)	Aves	212	Animalia
5229055	3	1	1	2	3	1	1	1	3	1	1	2	1.0282386513957167	Psittacula eupatria (Linnaeus, 1766)	Aves	212	Animalia
5229204	2	2	3	1	1	1	1	1	2	2	1	1		Eudocimus ruber (Linnaeus, 1758)	Aves	212	Animalia
5229205	3	3	3	3	3	3	2	3	3	3	3	2	1.3883012713256433	Eudocimus albus (Linnaeus, 1758)	Aves	212	Animalia
5229249	1	3	1	1	1	3	1	1	1	3	1	1	0.8785140949890896	Sterna dougallii Montagu, 1813	Aves	212	Animalia
5231398	2	2			1	1			2	2				Leiothrix lutea (Scopoli, 1786)	Aves	212	Animalia
5232432	3	2			3	2			3	2			1.1660726363394724	Cereopsis novaehollandiae Latham, 1801	Aves	212	Animalia
5232437	3	3	0	1	3	3	0	1	3	3	0	1	1.1025653812379739	Branta canadensis (Linnaeus, 1758)	Aves	212	Animalia
5232451	0	0	0	1	0	0	0	1	0	0	0	1	0.6681856653196475	Branta ruficollis (Pallas, 1769)	Aves	212	Animalia
5232452	1	0	1	1	1	0	1	1	1	0	1	1	0.940048382963978	Branta hutchinsii (Richardson, 1832)	Aves	212	Animalia
5275404	1	1			1	1			1	1			0.5086365463631937	Pteris cretica L.	Polypodiopsida	7228684	Plantae
5275415	2	3			2	3			2	3			0.9546394600602744	Pteris multifida Poir.	Polypodiopsida	7228684	Plantae
5281901	3	3	3	3	3	3	3	3	3	3	3	3	1.1388729839827272	Campylopus introflexus (Hedw.) Brid.	Bryopsida	327	Plantae
5284237	1	1	3	3	1	1	3	2	1	1	3	2	0.9675871044824298	Cryptomeria japonica (Thunb. ex L.f.) D.Don	Pinopsida	194	Plantae
5284809	1	3	1	3	1	3	1	3	1	3	1	3	0.9386128069378731	Pinus nigra J.F.Arnold	Pinopsida	194	Plantae
5284827	0	3			0	3			0	3			0.43219259924172604	Picea sitchensis (Bong.) Carrière	Pinopsida	194	Plantae
5284884	1	3	1	1	1	3	1	1	1	3	1	1	0.7572160120743278	Picea abies (L.) H.Karst.	Pinopsida	194	Plantae
5284950	1	1	3	2	1	1	1	1	1	1	2	2	0.9491978415672202	Picea omorika (Pancic) Purk.	Pinopsida	194	Plantae
5284982	1	1	1	1	1	1	1	1	1	1	1	1	0.9247994588897729	Pinus strobus L.	Pinopsida	194	Plantae
5285074	1	1			1	1			1	1				Pinus wallichiana A.B.Jacks.	Pinopsida	194	Plantae
5285565	3	3	1	3	3	3	1	3	3	3	1	3	1.0117344016725638	Pinus pinaster Aiton	Pinopsida	194	Plantae
5285637	1	0	1	1	1	0	1	1	1	0	1	1	0.8627357314046152	Pinus sylvestris L.	Pinopsida	194	Plantae
5289503	0	1	1	1	1	1	1	3	1	1	1	3	0.518021967787039	Typha laxmannii Lepech.	Liliopsida	196	Plantae
5289643	2	2	0	1	1	1	0	1	2	2	0	1		Apera interrupta (L.) P.Beauv.	Liliopsida	196	Plantae
5289666	1	3	1	3	1	3	1	3	1	3	1	3	0.8898809976036398	Setaria faberi R.A.W.Herrm.	Liliopsida	196	Plantae
5289679	1	1			1	1			1	1			0.8647058316495414	Setaria parviflora (Poir.) Kerguélen	Liliopsida	196	Plantae
5289684	3	3	3	3	3	3	3	3	3	3	3	3	1.082273094335523	Setaria viridis (L.) P.Beauv.	Liliopsida	196	Plantae
5289686	3	3	3	3	3	3	3	3	3	3	3	3	1.173301625251627	Setaria verticillata (L.) P.Beauv.	Liliopsida	196	Plantae
5289693	3	3	3	3	3	3	3	3	3	3	3	3	1.2088457183869858	Setaria pumila (Poir.) Roem. & Schult.	Liliopsida	196	Plantae
5289698	1	1			1	1			1	1			0.8761021800353073	Setaria italica (L.) P.Beauv.	Liliopsida	196	Plantae
5289744	3	3	1	3	3	3	1	3	3	3	1	3	1.015384386981552	Phalaris canariensis L.	Liliopsida	196	Plantae
5289756	0	0	0	0	0	0	0	0	0	0	0	0	0.8026478844591561	Phalaris arundinacea L.	Liliopsida	196	Plantae
5289833	0	0	1	1	0	0	1	1	0	0	1	1	0.7616122237875032	Nassella tenuissima (Trin.) Barkworth	Liliopsida	196	Plantae
5289906	1	0	2	0	1	0	1	0	1	0	1	0	0.7387900892124166	Rostraria cristata (L.) Tzvelev	Liliopsida	196	Plantae
5289913	3	3	3	2	3	3	3	3	3	3	3	2	1.2235568283672003	Polypogon maritimus Willd.	Liliopsida	196	Plantae
5289917	3	3	3	3	3	3	3	3	3	3	3	3	1.0862532210944358	Polypogon monspeliensis (L.) Desf.	Liliopsida	196	Plantae
5289919	3	3	3	3	3	3	3	3	3	3	3	3	1.0867501384289615	Polypogon viridis (Gouan) Breistr.	Liliopsida	196	Plantae
5289972	3	3	3	3	3	3	3	3	3	3	3	3	1.1987312446728156	Digitaria sanguinalis (L.) Scop.	Liliopsida	196	Plantae
5289998	1	1			1	1			1	1			0.8666196726116159	Digitaria ciliaris (Retz.) Koeler	Liliopsida	196	Plantae
5290052	1	3	1	3	1	3	1	3	1	3	1	3	0.9898193765281973	Zea mays L.	Liliopsida	196	Plantae
5290177	3	3	3	3	3	3	3	3	3	3	3	3	1.3273514279256258	Lagurus ovatus L.	Liliopsida	196	Plantae
5290192	1	1			1	1			1	1				Cenchrus longisetus M.C.Johnst.	Liliopsida	196	Plantae
5296178	1	1	1	1	1	1	1	1	1	1	1	1	0.8278374287087316	Sisyrinchium montanum Greene	Liliopsida	196	Plantae
5296218	2	2			1	1			3	3				Sisyrinchium californicum (Ker Gawl.) Dryand.	Liliopsida	196	Plantae
5296432	1	1			1	1			3	3				Sisyrinchium striatum Sm.	Liliopsida	196	Plantae
5297966	1	1			1	1			1	1				Iris xiphium L.	Liliopsida	196	Plantae
5298069	3	3	1	3	3	3	1	3	3	3	1	3	1.142633888832225	Iris ×germanica L.	Liliopsida	196	Plantae
5298126	3	3	3	2	3	1	3	2	1	1	3	3	1.0263152610550659	Iris sibirica L.	Liliopsida	196	Plantae
5298765	3	3	2	2	3	1	2	2	1	1	2	2	1.0205536835888989	Iris foetidissima L.	Liliopsida	196	Plantae
5299536	3	3	3	1	3	3	3	1	3	1	3	1	1.139017095823065	Tulipa sylvestris L.	Liliopsida	196	Plantae
5303040	2	2			1	1			2	2				Thalia dealbata Fraser	Liliopsida	196	Plantae
5304187	2	2	2	2	2	2	2	2	2	2	2	2		Triteleia laxa Benth.	Liliopsida	196	Plantae
5304257	1	1	1	3	1	1	1	3	1	1	1	3	0.909501586883443	Hyacinthoides hispanica (Mill.) Rothm.	Liliopsida	196	Plantae
5304294	3	3	3	3	3	3	3	3	3	3	3	3	1.4491814240181884	Hyacinthoides ×massartiana Geerinck	Liliopsida	196	Plantae
5328593	3	3	3	3	3	3	3	3	3	1	3	1	1.158505807750672	Aponogeton distachyos L.f.	Liliopsida	196	Plantae
5328909	3	3	3	3	3	3	3	3	3	3	3	3	1.3257497138510521	Sagittaria latifolia Willd.	Liliopsida	196	Plantae
5329212	1	1	3	1	1	1	3	1	1	1	3	1	1.0042033967427255	Elodea nuttallii (Planch.) H.St.John	Liliopsida	196	Plantae
5329263	1	1	1	1	1	1	1	1	1	1	1	1	0.49668067695270185	Elodea densa (Planch.) Casp.	Liliopsida	196	Plantae
5330001	3	3			2	2			2	1				Dracunculus vulgaris Schott	Liliopsida	196	Plantae
5330085	3	3	2	2	3	1	1	1	3	3	2	2	1.4546837550164686	Wolffia columbiana H.Karst.	Liliopsida	196	Plantae
5330661	3	3	3	3	3	3	3	3	3	3	3	3	1.2067421876151303	Arum italicum Mill.	Liliopsida	196	Plantae
5331238	1	1	1	1	1	1	1	1	1	1	2	2		Viola sororia Willd.	Magnoliopsida	220	Plantae
5332305	1	1			2	3			2	2				Ostrya carpinifolia Scop.	Magnoliopsida	220	Plantae
5333294	3	3	3	3	3	3	3	3	3	3	3	3	1.1746044592016402	Castanea sativa Mill.	Magnoliopsida	220	Plantae
5334227	1	1	1	1	1	1	1	1	1	1	2	2	0.8994403281326264	Lonicera caprifolium L.	Magnoliopsida	220	Plantae
5334240	3	3	3	1	3	3	2	1	3	3	2	1	1.1785069743748469	Lonicera japonica Thunb.	Magnoliopsida	220	Plantae
5334242	3	3	1	3	3	3	1	3	3	3	1	3	1.1989735286698089	Lonicera tatarica L.	Magnoliopsida	220	Plantae
5334351	3	3	3	3	3	3	3	3	3	3	3	3	1.185101132093639	Fallopia baldschuanica (Regel) Holub	Magnoliopsida	220	Plantae
5334527	2	2			3	3			2	2				Limnanthes douglasii R.Br.	Magnoliopsida	220	Plantae
5341112	2	2			2	1			1	2				Phyla nodiflora (L.) Greene	Magnoliopsida	220	Plantae
5341201	3	3	3	3	3	3	3	3	3	3	3	3	1.3606216918353287	Anchusa officinalis L.	Magnoliopsida	220	Plantae
5341203	0	0			0	0			0	1			0.3070449894116513	Pulmonaria saccharata Mill.	Magnoliopsida	220	Plantae
5341204	1	3	1	3	1	3	1	3	1	3	1	3	0.9684686241908453	Pulmonaria officinalis L.	Magnoliopsida	220	Plantae
5341373	3	3	3	3	3	3	3	3	3	3	3	3	1.4648708472129837	Scutellaria altissima L.	Magnoliopsida	220	Plantae
5341387	1	0	0	0	1	0	0	0	1	0	0	0	0.8483564620082209	Hyssopus officinalis L.	Magnoliopsida	220	Plantae
5341442	3	0			3	0			3	0			1.050861694759678	Thymus vulgaris L.	Magnoliopsida	220	Plantae
5341497	3	3	2	1	3	3	2	1	3	3	2	1	1.0876561297470901	Nepeta racemosa Lam.	Magnoliopsida	220	Plantae
5341501	3	3	3	3	3	3	3	3	3	3	3	3	1.3144771153920018	Melissa officinalis L.	Magnoliopsida	220	Plantae
5341540	1	1			1	1			3	1				Gilia achilleifolia Benth.	Magnoliopsida	220	Plantae
5341558	0	0			0	0			0	0			0.2976899412470855	Gilia tricolor Benth.	Magnoliopsida	220	Plantae
5341754	3	3	3	3	3	3	3	3	3	3	3	3	1.2154591489339974	Nicandra physalodes (L.) Gaertn.	Magnoliopsida	220	Plantae
5341784	1	1			1	1			1	1			0.9652949438417873	Physalis peruviana L.	Magnoliopsida	220	Plantae
5347846	3	3	1	0	3	3	1	0	3	3	1	0	1.015612343060766	Lathyrus oleraceus Lam.	Magnoliopsida	220	Plantae
5350005	3	3	3	3	3	3	3	3	3	3	3	3	1.2293642445112078	Coronilla varia L.	Magnoliopsida	220	Plantae
5350466	1	1			1	1			2	3				Phaseolus coccineus L.	Magnoliopsida	220	Plantae
5352251	3	3	3	3	3	3	3	3	3	3	3	3	1.2909381409165104	Robinia pseudoacacia L.	Magnoliopsida	220	Plantae
5353590	3	3			3	3			3	3			1.2677875941573014	Cercis siliquastrum L.	Magnoliopsida	220	Plantae
5354707	2	3	2	3	2	3	2	3	3	3	3	3		Cytisus striatus (Hill) Rothm.	Magnoliopsida	220	Plantae
5355395	3	2	1	1	3	2	1	1	3	3	1	3	1.2783590569627725	Spartium junceum L.	Magnoliopsida	220	Plantae
5356345	3	3	1	1	3	3	1	1	3	3	1	1	1.0983147520805059	Laburnum anagyroides Medik.	Magnoliopsida	220	Plantae
5356514	1	1	2	2	1	1	1	1	1	1	2	2	0.8711526695847184	Lathyrus odoratus L.	Magnoliopsida	220	Plantae
5356517	3	3	3	3	3	3	3	3	3	3	3	3	1.3194617300271618	Lathyrus latifolius L.	Magnoliopsida	220	Plantae
5356662	2	2	1	1	1	1	1	1	3	2	3	1		Lathyrus niger (L.) Bernh.	Magnoliopsida	220	Plantae
5356704	1	1			1	1			1	1				Lathyrus vernus (L.) Bernh.	Magnoliopsida	220	Plantae
5357407	3	1	3	1	3	1	3	1	3	1	3	1	1.0579206015166736	Amorpha fruticosa L.	Magnoliopsida	220	Plantae
5358265	1	1	1	1	2	2	1	1	2	3	2	3		Ornithopus compressus L.	Magnoliopsida	220	Plantae
5358266	3	3	1	1	3	3	1	1	3	3	1	1	1.1215873484384267	Ornithopus sativus Brot.	Magnoliopsida	220	Plantae
5358694	1	1	1	1	1	1	1	1	1	1	1	1	0.901582397140982	Trifolium glomeratum L.	Magnoliopsida	220	Plantae
5358907	3	3	1	3	3	3	1	3	3	3	1	3	1.11186681037456	Trifolium alexandrinum L.	Magnoliopsida	220	Plantae
5359175	3	3	1	3	3	3	1	3	3	3	1	3	1.0946038982555004	Trifolium resupinatum L.	Magnoliopsida	220	Plantae
5359249	2	2	1	1	2	2	3	3	2	2	2	3		Trifolium rubens L.	Magnoliopsida	220	Plantae
5359378	3	3	3	3	3	3	3	3	3	3	3	3	1.3728402091021576	Trifolium incarnatum L.	Magnoliopsida	220	Plantae
5359395	1	1			3	3			3	3				Trifolium angustifolium L.	Magnoliopsida	220	Plantae
5359660	1	1			1	1			1	1			0.9389618100860364	Glycine max (L.) Merr.	Magnoliopsida	220	Plantae
5361762	1	1	1	0	1	1	1	0	1	1	1	0	0.7321274808031316	Myriophyllum heterophyllum Michx.	Magnoliopsida	220	Plantae
5361785	1	1	1	0	1	1	1	0	1	1	1	0	0.8695000454517405	Myriophyllum aquaticum (Vell.) Verdc.	Magnoliopsida	220	Plantae
5361880	3	3	3	3	3	3	3	3	3	3	3	3	1.1900953213540655	Cannabis sativa L.	Magnoliopsida	220	Plantae
5361888	1	1	3	3	1	1	1	1	1	1	2	2	0.836092011273888	Morus nigra L.	Magnoliopsida	220	Plantae
5361889	1	1			1	1			1	1				Morus alba L.	Magnoliopsida	220	Plantae
5361909	3	3	1	1	3	3	1	1	3	3	1	1	1.0916274278346156	Ficus carica L.	Magnoliopsida	220	Plantae
5361944	1	1			1	1			1	1			0.719672011057861	Broussonetia papyrifera (L.) L'Hér. ex Vent.	Magnoliopsida	220	Plantae
5361982	1	1			1	1			1	1			0.8556147941033544	Sedum hispanicum L.	Magnoliopsida	220	Plantae
5362004	3	3	3	3	3	3	3	3	3	3	3	3	1.1412568621037253	Sedum sarmentosum Bunge	Magnoliopsida	220	Plantae
5362054	1	3	3	3	1	3	3	1	1	1	3	1	0.989326132870308	Crassula helmsii (Kirk) Cockayne	Magnoliopsida	220	Plantae
5362136	2	2			1	1			2	2				Aruncus dioicus (Walter) Fernald	Magnoliopsida	220	Plantae
5362215	3	3	2	2	3	3	1	1	3	3	2	3	1.019234216980166	Cydonia oblonga Mill.	Magnoliopsida	220	Plantae
5362573	1	3	1	3	1	3	1	3	1	3	1	3	0.984567899763116	Pyrus communis L.	Magnoliopsida	220	Plantae
5363613	3	3	3	3	3	3	2	3	3	3	2	3	1.092182474776353	Aronia ×prunifolia (Marshall) Rehder	Magnoliopsida	220	Plantae
5363627	1	1			1	1			1	1			0.7658892857248865	Aronia melanocarpa (Michx.) Elliott	Magnoliopsida	220	Plantae
5365305	1	1	1	0	1	1	1	0	1	1	1	0	0.9761342434484208	Potentilla norvegica L.	Magnoliopsida	220	Plantae
5365705	0	0	0	0	0	0	0	0	0	0	0	0	0.8690830260425436	Potentilla intermedia L.	Magnoliopsida	220	Plantae
5365717	3	3	3	3	3	3	3	3	3	3	3	3	1.4042280834129612	Potentilla indica (Andrews) Th.Wolf	Magnoliopsida	220	Plantae
5367294	3	3	3	3	3	3	3	3	3	3	3	3	1.1479796780686224	Potentilla recta L.	Magnoliopsida	220	Plantae
5369784	3	3	3	3	3	3	3	3	3	3	3	3	1.2363413109102588	Geum macrophyllum Willd.	Magnoliopsida	220	Plantae
5370006	0	0	3	3	0	0	1	1	0	0	2	2	0.49829501036125606	Geum ternatum (Stephan) Smedmark	Magnoliopsida	220	Plantae
5370380	3	3	1	2	3	3	1	2	3	3	1	2	1.0150445738830145	Dasiphora fruticosa (L.) Rydb.	Magnoliopsida	220	Plantae
5371450	3	3	3	3	3	3	3	3	3	3	3	3	1.0688499357281742	Kerria japonica (L.) DC.	Magnoliopsida	220	Plantae
5371605	1	1	2	1	1	1	1	1	2	3	1	3		Tolmiea menziesii (Pursh) Torr. & A.Gray	Magnoliopsida	220	Plantae
5371655	3	3			1	1			2	3				Halesia carolina L.	Magnoliopsida	220	Plantae
5371699	2	2			2	2			2	2				Hepatica nobilis Schreb.	Magnoliopsida	220	Plantae
5371702	2	3	0	0	0	3	0	0	0	3	0	0	0.985762049934551	Nigella damascena L.	Magnoliopsida	220	Plantae
5371709	1	1	1	1	3	3	3	3	3	3	3	3		Adonis annua L.	Magnoliopsida	220	Plantae
5371746	1	3	3	3	1	3	3	3	1	3	3	3	0.9805396334547092	Anthriscus cerefolium (L.) Hoffm.	Magnoliopsida	220	Plantae
5371753	3	3	2	2	3	3	1	1	3	3	3	2	1.2333069386248618	Visnaga daucoides Gaertn.	Magnoliopsida	220	Plantae
5371772	3	3	1	1	3	3	1	1	3	3	1	1	1.0154996653924258	Levisticum officinale W.D.J.Koch	Magnoliopsida	220	Plantae
5371808	3	3	3	3	3	3	3	3	3	3	3	3	1.1028690291920433	Angelica archangelica L.	Magnoliopsida	220	Plantae
5371889	1	1	1	1	1	1	1	1	1	1	1	1	0.9273370254643852	Oenanthe pimpinelloides L.	Magnoliopsida	220	Plantae
5372392	3	3	1	0	3	3	1	0	3	3	1	0	1.0597903873013412	Vitis vinifera L.	Magnoliopsida	220	Plantae
5372614	1	0			1	0			1	0			0.7932062097829742	Salix eriocephala Michx.	Magnoliopsida	220	Plantae
5372639	3	1	1	1	1	1	1	1	1	1	1	1	1.002656828341898	Salix babylonica L.	Magnoliopsida	220	Plantae
5372647	1	1	0	1	1	1	0	1	1	1	0	1	0.9237339515460156	Salix pentandra L.	Magnoliopsida	220	Plantae
5372655	3	3	1	3	3	3	1	3	3	3	1	2	1.2021723787357044	Salix eleagnos Scop.	Magnoliopsida	220	Plantae
5372875	1	1			2	2			3	3				Salix myrsinifolia Salisb.	Magnoliopsida	220	Plantae
5373124	3	3	1	1	1	1	3	3	3	3	3	3		Malcolmia maritima (L.) W.T.Aiton	Magnoliopsida	220	Plantae
5373160	0	0	0	0	0	0	0	0	0	0	0	0	0.31807137332346197	Malcolmia flexuosa (Sm.) Sm.	Magnoliopsida	220	Plantae
5373324	3	3	3	3	3	3	3	3	3	3	3	3	1.3087174022655386	Lunaria annua L.	Magnoliopsida	220	Plantae
5373358	3	3	3	0	3	3	3	0	3	3	3	0	1.3797532837563997	Lobularia maritima (L.) Desv.	Magnoliopsida	220	Plantae
5373368	3	3	3	3	3	3	3	3	3	3	3	3	1.0741639802689968	Rapistrum rugosum (L.) All.	Magnoliopsida	220	Plantae
5374118	3	3	0	0	3	3	0	0	3	3	0	0	1.4056860331319339	Isatis tinctoria L.	Magnoliopsida	220	Plantae
5374614	1	1	1	3	1	1	1	3	1	1	1	3	0.9298809766996281	Barbarea stricta Andrz. ex Besser	Magnoliopsida	220	Plantae
5374672	3	3	1	1	3	3	1	1	3	3	1	1	1.0760810759349124	Barbarea verna (Mill.) Asch.	Magnoliopsida	220	Plantae
5374922	1	2			1	1			1	2			0.6276689253753549	Arabis caucasica Willd.	Magnoliopsida	220	Plantae
5375012	2	2	1	1	1	1	1	1	3	3	3	3		Arabis procurrens Waldst. & Kit.	Magnoliopsida	220	Plantae
5375920	3	3	3	3	3	3	3	3	3	3	3	3	1.1947030888210877	Eruca vesicaria (L.) Cav.	Magnoliopsida	220	Plantae
5376179	3	3			1	1			3	3				Hornungia petraea (L.) Rchb.	Magnoliopsida	220	Plantae
5376309	2	2			3	3			2	2				Diplotaxis erucoides (L.) DC.	Magnoliopsida	220	Plantae
5376565	1	1	1	1	1	1	1	1	1	1	1	1	0.8938767733809562	Lepidium sativum L.	Magnoliopsida	220	Plantae
5376648	3	3	3	3	3	3	3	3	3	3	3	3	1.1383023776755774	Lepidium virginicum L.	Magnoliopsida	220	Plantae
5376692	3	3	3	3	3	3	3	3	3	3	3	3	1.171812204613925	Lepidium latifolium L.	Magnoliopsida	220	Plantae
5376961	3	3	3	3	3	3	3	3	3	3	3	3	1.1213597658413708	Lepidium draba L.	Magnoliopsida	220	Plantae
5377060	3	3	3	3	3	3	3	3	3	3	3	3	1.1820411603088703	Lepidium didymum L.	Magnoliopsida	220	Plantae
5377064	3	1			3	1			3	1			1.0168733390035432	Lepidium densiflorum Schrad.	Magnoliopsida	220	Plantae
5377163	3	3			1	1			2	2				Iberis amara L.	Magnoliopsida	220	Plantae
5377303	3	3			3	3			3	3			1.0585234213111494	Iberis umbellata L.	Magnoliopsida	220	Plantae
5377378	2	2	1	1	2	2	1	1	3	2	3	2		Matthiola incana (L.) W.T.Aiton	Magnoliopsida	220	Plantae
5377778	3	0			3	0			3	0			1.0278546813404692	Aurinia saxatilis (L.) Desv.	Magnoliopsida	220	Plantae
5383936	0	0			0	0			0	0			0.7715455390828588	Bassia scoparia (L.) A.J.Scott	Magnoliopsida	220	Plantae
5383969	3	3	1	3	3	3	1	3	3	3	1	3	1.074307519310711	Blitum virgatum L.	Magnoliopsida	220	Plantae
5383971	2	3			1	1			2	3				Blitum capitatum L.	Magnoliopsida	220	Plantae
5384334	1	1			1	1			1	1			0.758082151693672	Amaranthus viridis L.	Magnoliopsida	220	Plantae
5384361	1	0	1	1	1	0	1	1	1	0	1	1	0.861575350551123	Amaranthus bouchonii Thell.	Magnoliopsida	220	Plantae
5384364	3	3	3	3	3	3	3	3	3	3	3	3	1.2886243077536286	Amaranthus hybridus L.	Magnoliopsida	220	Plantae
5384390	3	3			3	3			3	3			1.0737180720153665	Amaranthus cruentus L.	Magnoliopsida	220	Plantae
5384395	3	3			3	3			3	3			1.0413701269935545	Amaranthus blitoides S.Watson	Magnoliopsida	220	Plantae
5384396	1	3			1	3			1	3			0.9992757676945503	Amaranthus deflexus L.	Magnoliopsida	220	Plantae
5384466	2	2	1	1	2	2	2	2	1	1	2	2		Gypsophila elegans M.Bieb.	Magnoliopsida	220	Plantae
5384741	3	3	3	3	3	3	3	3	3	3	3	3	1.322128509753546	Silene coronaria (L.) Clairv.	Magnoliopsida	220	Plantae
5384818	1	1			1	1			1	1			0.9117672800378511	Silene dichotoma Ehrh.	Magnoliopsida	220	Plantae
5384848	3	1	3	1	3	1	3	1	3	1	3	1	1.0690312885606852	Silene gallica L.	Magnoliopsida	220	Plantae
5384931	3	3	2	2	3	3	2	2	3	1	3	3	1.21172784015658	Houttuynia cordata Thunb.	Magnoliopsida	220	Plantae
5384932	3	1	3	2	3	1	3	3	3	1	3	2	1.2072253487526117	Saururus cernuus L.	Magnoliopsida	220	Plantae
5384950	2	2			2	2			2	2				Eclipta prostrata (L.) L.	Magnoliopsida	220	Plantae
5386938	3	3	3	3	3	3	3	3	3	3	3	3	1.252699433087284	Tragopogon porrifolius L.	Magnoliopsida	220	Plantae
5387639	3	3			3	3			3	3			1.4081674407271116	Aster ageratoides Turcz.	Magnoliopsida	220	Plantae
